Train for 937 steps, validate for 117 steps
469/937 [==============>...............] - ETA: 3:50 - loss: 3.3934e-06 - accuracy: 1.0000For batch 469, loss is  0.0000.
470/937 [==============>...............] - ETA: 3:50 - loss: 3.3877e-06 - accuracy: 1.0000For batch 470, loss is  0.0000.
471/937 [==============>...............] - ETA: 3:49 - loss: 3.3928e-06 - accuracy: 1.0000For batch 471, loss is  0.0000.
472/937 [==============>...............] - ETA: 3:49 - loss: 3.3907e-06 - accuracy: 1.0000For batch 472, loss is  0.0000.
473/937 [==============>...............] - ETA: 3:48 - loss: 3.3918e-06 - accuracy: 1.0000For batch 473, loss is  0.0000.
474/937 [==============>...............] - ETA: 3:48 - loss: 3.3877e-06 - accuracy: 1.0000For batch 474, loss is  0.0000.
475/937 [==============>...............] - ETA: 3:47 - loss: 3.3854e-06 - accuracy: 1.0000For batch 475, loss is  0.0000.
476/937 [==============>...............] - ETA: 3:47 - loss: 3.3838e-06 - accuracy: 1.0000For batch 476, loss is  0.0000.
477/937 [==============>...............] - ETA: 3:46 - loss: 3.3806e-06 - accuracy: 1.0000For batch 477, loss is  0.0000.
478/937 [==============>...............] - ETA: 3:46 - loss: 3.3810e-06 - accuracy: 1.0000For batch 478, loss is  0.0000.
479/937 [==============>...............] - ETA: 3:46 - loss: 3.3979e-06 - accuracy: 1.0000For batch 479, loss is  0.0000.
480/937 [==============>...............] - ETA: 3:45 - loss: 3.3957e-06 - accuracy: 1.0000For batch 480, loss is  0.0000.
481/937 [==============>...............] - ETA: 3:45 - loss: 3.3939e-06 - accuracy: 1.0000For batch 481, loss is  0.0000.
482/937 [==============>...............] - ETA: 3:44 - loss: 3.3938e-06 - accuracy: 1.0000For batch 482, loss is  0.0000.
483/937 [==============>...............] - ETA: 3:44 - loss: 3.3948e-06 - accuracy: 1.0000For batch 483, loss is  0.0000.
484/937 [==============>...............] - ETA: 3:43 - loss: 3.3911e-06 - accuracy: 1.0000For batch 484, loss is  0.0000.
485/937 [==============>...............] - ETA: 3:43 - loss: 3.3922e-06 - accuracy: 1.0000For batch 485, loss is  0.0000.
486/937 [==============>...............] - ETA: 3:42 - loss: 3.3960e-06 - accuracy: 1.0000For batch 486, loss is  0.0000.
487/937 [==============>...............] - ETA: 3:42 - loss: 3.3914e-06 - accuracy: 1.0000For batch 487, loss is  0.0000.
488/937 [==============>...............] - ETA: 3:41 - loss: 3.3875e-06 - accuracy: 1.0000For batch 488, loss is  0.0000.
489/937 [==============>...............] - ETA: 3:41 - loss: 3.3834e-06 - accuracy: 1.0000For batch 489, loss is  0.0000.
490/937 [==============>...............] - ETA: 3:40 - loss: 3.3971e-06 - accuracy: 1.0000For batch 490, loss is  0.0000.
491/937 [==============>...............] - ETA: 3:40 - loss: 3.3941e-06 - accuracy: 1.0000For batch 491, loss is  0.0000.
492/937 [==============>...............] - ETA: 3:39 - loss: 3.3890e-06 - accuracy: 1.0000For batch 492, loss is  0.0000.
493/937 [==============>...............] - ETA: 3:39 - loss: 3.3853e-06 - accuracy: 1.0000For batch 493, loss is  0.0000.
494/937 [==============>...............] - ETA: 3:38 - loss: 3.3861e-06 - accuracy: 1.0000For batch 494, loss is  0.0000.
495/937 [==============>...............] - ETA: 3:38 - loss: 3.3822e-06 - accuracy: 1.0000For batch 495, loss is  0.0000.
496/937 [==============>...............] - ETA: 3:37 - loss: 3.3792e-06 - accuracy: 1.0000For batch 496, loss is  0.0000.
497/937 [==============>...............] - ETA: 3:37 - loss: 3.3762e-06 - accuracy: 1.0000For batch 497, loss is  0.0000.
498/937 [==============>...............] - ETA: 3:36 - loss: 3.3732e-06 - accuracy: 1.0000For batch 498, loss is  0.0000.
499/937 [==============>...............] - ETA: 3:36 - loss: 3.3880e-06 - accuracy: 1.0000For batch 499, loss is  0.0000.
500/937 [===============>..............] - ETA: 3:35 - loss: 3.3843e-06 - accuracy: 1.0000For batch 500, loss is  0.0000.
501/937 [===============>..............] - ETA: 3:35 - loss: 3.3809e-06 - accuracy: 1.0000For batch 501, loss is  0.0000.
502/937 [===============>..............] - ETA: 3:34 - loss: 3.3806e-06 - accuracy: 1.0000For batch 502, loss is  0.0000.
503/937 [===============>..............] - ETA: 3:34 - loss: 3.3785e-06 - accuracy: 1.0000For batch 503, loss is  0.0000.
504/937 [===============>..............] - ETA: 3:33 - loss: 3.3830e-06 - accuracy: 1.0000For batch 504, loss is  0.0000.
505/937 [===============>..............] - ETA: 3:33 - loss: 3.3866e-06 - accuracy: 1.0000For batch 505, loss is  0.0000.
506/937 [===============>..............] - ETA: 3:32 - loss: 3.3840e-06 - accuracy: 1.0000For batch 506, loss is  0.0000.
507/937 [===============>..............] - ETA: 3:32 - loss: 3.3806e-06 - accuracy: 1.0000For batch 507, loss is  0.0000.
508/937 [===============>..............] - ETA: 3:31 - loss: 3.3828e-06 - accuracy: 1.0000For batch 508, loss is  0.0000.
509/937 [===============>..............] - ETA: 3:31 - loss: 3.3802e-06 - accuracy: 1.0000For batch 509, loss is  0.0000.
510/937 [===============>..............] - ETA: 3:30 - loss: 3.3781e-06 - accuracy: 1.0000For batch 510, loss is  0.0000.
511/937 [===============>..............] - ETA: 3:30 - loss: 3.3809e-06 - accuracy: 1.0000For batch 511, loss is  0.0000.
512/937 [===============>..............] - ETA: 3:29 - loss: 3.3780e-06 - accuracy: 1.0000For batch 512, loss is  0.0000.
513/937 [===============>..............] - ETA: 3:29 - loss: 3.3744e-06 - accuracy: 1.0000For batch 513, loss is  0.0000.
514/937 [===============>..............] - ETA: 3:28 - loss: 3.3756e-06 - accuracy: 1.0000For batch 514, loss is  0.0000.
515/937 [===============>..............] - ETA: 3:28 - loss: 3.3800e-06 - accuracy: 1.0000For batch 515, loss is  0.0000.
516/937 [===============>..............] - ETA: 3:27 - loss: 3.3781e-06 - accuracy: 1.0000For batch 516, loss is  0.0000.
517/937 [===============>..............] - ETA: 3:27 - loss: 3.3796e-06 - accuracy: 1.0000For batch 517, loss is  0.0000.
518/937 [===============>..............] - ETA: 3:26 - loss: 3.3824e-06 - accuracy: 1.0000For batch 518, loss is  0.0000.
519/937 [===============>..............] - ETA: 3:26 - loss: 3.3800e-06 - accuracy: 1.0000For batch 519, loss is  0.0000.
520/937 [===============>..............] - ETA: 3:25 - loss: 3.3782e-06 - accuracy: 1.0000For batch 520, loss is  0.0000.
521/937 [===============>..............] - ETA: 3:25 - loss: 3.3773e-06 - accuracy: 1.0000For batch 521, loss is  0.0000.
522/937 [===============>..............] - ETA: 3:24 - loss: 3.3731e-06 - accuracy: 1.0000For batch 522, loss is  0.0000.
523/937 [===============>..............] - ETA: 3:24 - loss: 3.3692e-06 - accuracy: 1.0000For batch 523, loss is  0.0000.
524/937 [===============>..............] - ETA: 3:23 - loss: 3.3738e-06 - accuracy: 1.0000For batch 524, loss is  0.0000.
525/937 [===============>..............] - ETA: 3:23 - loss: 3.3714e-06 - accuracy: 1.0000For batch 525, loss is  0.0000.
526/937 [===============>..............] - ETA: 3:22 - loss: 3.3701e-06 - accuracy: 1.0000For batch 526, loss is  0.0000.
527/937 [===============>..............] - ETA: 3:22 - loss: 3.3720e-06 - accuracy: 1.0000For batch 527, loss is  0.0000.
528/937 [===============>..............] - ETA: 3:21 - loss: 3.3690e-06 - accuracy: 1.0000For batch 528, loss is  0.0000.
529/937 [===============>..............] - ETA: 3:21 - loss: 3.3931e-06 - accuracy: 1.0000For batch 529, loss is  0.0000.
530/937 [===============>..............] - ETA: 3:20 - loss: 3.3978e-06 - accuracy: 1.0000For batch 530, loss is  0.0000.
531/937 [================>.............] - ETA: 3:20 - loss: 3.3930e-06 - accuracy: 1.0000For batch 531, loss is  0.0000.
532/937 [================>.............] - ETA: 3:19 - loss: 3.3923e-06 - accuracy: 1.0000For batch 532, loss is  0.0000.
533/937 [================>.............] - ETA: 3:19 - loss: 3.3886e-06 - accuracy: 1.0000For batch 533, loss is  0.0000.
534/937 [================>.............] - ETA: 3:18 - loss: 3.3856e-06 - accuracy: 1.0000For batch 534, loss is  0.0000.
535/937 [================>.............] - ETA: 3:18 - loss: 3.3818e-06 - accuracy: 1.0000For batch 535, loss is  0.0000.
536/937 [================>.............] - ETA: 3:17 - loss: 3.3813e-06 - accuracy: 1.0000For batch 536, loss is  0.0000.
537/937 [================>.............] - ETA: 3:17 - loss: 3.3844e-06 - accuracy: 1.0000For batch 537, loss is  0.0000.
538/937 [================>.............] - ETA: 3:16 - loss: 3.3832e-06 - accuracy: 1.0000For batch 538, loss is  0.0000.
539/937 [================>.............] - ETA: 3:16 - loss: 3.3826e-06 - accuracy: 1.0000For batch 539, loss is  0.0000.
540/937 [================>.............] - ETA: 3:15 - loss: 3.3858e-06 - accuracy: 1.0000For batch 540, loss is  0.0000.
541/937 [================>.............] - ETA: 3:15 - loss: 3.3860e-06 - accuracy: 1.0000For batch 541, loss is  0.0000.
542/937 [================>.............] - ETA: 3:14 - loss: 3.3827e-06 - accuracy: 1.0000For batch 542, loss is  0.0000.
543/937 [================>.............] - ETA: 3:14 - loss: 3.3870e-06 - accuracy: 1.0000For batch 543, loss is  0.0000.
544/937 [================>.............] - ETA: 3:13 - loss: 3.3835e-06 - accuracy: 1.0000For batch 544, loss is  0.0000.
545/937 [================>.............] - ETA: 3:13 - loss: 3.3812e-06 - accuracy: 1.0000For batch 545, loss is  0.0000.
546/937 [================>.............] - ETA: 3:12 - loss: 3.3830e-06 - accuracy: 1.0000For batch 546, loss is  0.0000.
547/937 [================>.............] - ETA: 3:12 - loss: 3.3820e-06 - accuracy: 1.0000For batch 547, loss is  0.0000.
548/937 [================>.............] - ETA: 3:11 - loss: 3.3786e-06 - accuracy: 1.0000For batch 548, loss is  0.0000.
549/937 [================>.............] - ETA: 3:11 - loss: 3.3778e-06 - accuracy: 1.0000For batch 549, loss is  0.0000.
550/937 [================>.............] - ETA: 3:11 - loss: 3.3739e-06 - accuracy: 1.0000For batch 550, loss is  0.0000.
551/937 [================>.............] - ETA: 3:10 - loss: 3.3785e-06 - accuracy: 1.0000For batch 551, loss is  0.0000.
552/937 [================>.............] - ETA: 3:10 - loss: 3.3786e-06 - accuracy: 1.0000For batch 552, loss is  0.0000.
553/937 [================>.............] - ETA: 3:09 - loss: 3.3753e-06 - accuracy: 1.0000For batch 553, loss is  0.0000.
554/937 [================>.............] - ETA: 3:09 - loss: 3.3721e-06 - accuracy: 1.0000For batch 554, loss is  0.0000.
555/937 [================>.............] - ETA: 3:08 - loss: 3.3701e-06 - accuracy: 1.0000For batch 555, loss is  0.0000.
556/937 [================>.............] - ETA: 3:08 - loss: 3.3669e-06 - accuracy: 1.0000For batch 556, loss is  0.0000.
557/937 [================>.............] - ETA: 3:07 - loss: 3.3649e-06 - accuracy: 1.0000For batch 557, loss is  0.0000.
558/937 [================>.............] - ETA: 3:07 - loss: 3.3616e-06 - accuracy: 1.0000For batch 558, loss is  0.0000.
559/937 [================>.............] - ETA: 3:06 - loss: 3.3597e-06 - accuracy: 1.0000For batch 559, loss is  0.0000.
560/937 [================>.............] - ETA: 3:06 - loss: 3.3559e-06 - accuracy: 1.0000For batch 560, loss is  0.0000.
561/937 [================>.............] - ETA: 3:05 - loss: 3.3561e-06 - accuracy: 1.0000For batch 561, loss is  0.0000.
562/937 [================>.............] - ETA: 3:05 - loss: 3.3552e-06 - accuracy: 1.0000For batch 562, loss is  0.0000.
563/937 [=================>............] - ETA: 3:04 - loss: 3.3627e-06 - accuracy: 1.0000For batch 563, loss is  0.0000.
564/937 [=================>............] - ETA: 3:04 - loss: 3.3634e-06 - accuracy: 1.0000For batch 564, loss is  0.0000.
565/937 [=================>............] - ETA: 3:03 - loss: 3.3608e-06 - accuracy: 1.0000For batch 565, loss is  0.0000.
566/937 [=================>............] - ETA: 3:03 - loss: 3.3588e-06 - accuracy: 1.0000For batch 566, loss is  0.0000.
567/937 [=================>............] - ETA: 3:02 - loss: 3.3585e-06 - accuracy: 1.0000For batch 567, loss is  0.0000.
568/937 [=================>............] - ETA: 3:02 - loss: 3.3645e-06 - accuracy: 1.0000For batch 568, loss is  0.0000.
569/937 [=================>............] - ETA: 3:01 - loss: 3.3623e-06 - accuracy: 1.0000For batch 569, loss is  0.0000.
570/937 [=================>............] - ETA: 3:01 - loss: 3.3585e-06 - accuracy: 1.0000For batch 570, loss is  0.0000.
571/937 [=================>............] - ETA: 3:00 - loss: 3.3562e-06 - accuracy: 1.0000For batch 571, loss is  0.0000.
572/937 [=================>............] - ETA: 3:00 - loss: 3.3542e-06 - accuracy: 1.0000For batch 572, loss is  0.0000.
573/937 [=================>............] - ETA: 2:59 - loss: 3.3521e-06 - accuracy: 1.0000For batch 573, loss is  0.0000.
574/937 [=================>............] - ETA: 2:59 - loss: 3.3483e-06 - accuracy: 1.0000For batch 574, loss is  0.0000.
575/937 [=================>............] - ETA: 2:58 - loss: 3.3459e-06 - accuracy: 1.0000For batch 575, loss is  0.0000.
576/937 [=================>............] - ETA: 2:58 - loss: 3.3426e-06 - accuracy: 1.0000For batch 576, loss is  0.0000.
577/937 [=================>............] - ETA: 2:57 - loss: 3.3436e-06 - accuracy: 1.0000For batch 577, loss is  0.0000.
578/937 [=================>............] - ETA: 2:57 - loss: 3.3400e-06 - accuracy: 1.0000For batch 578, loss is  0.0000.
579/937 [=================>............] - ETA: 2:56 - loss: 3.3446e-06 - accuracy: 1.0000For batch 579, loss is  0.0000.
580/937 [=================>............] - ETA: 2:56 - loss: 3.3413e-06 - accuracy: 1.0000For batch 580, loss is  0.0000.
581/937 [=================>............] - ETA: 2:55 - loss: 3.3412e-06 - accuracy: 1.0000For batch 581, loss is  0.0000.
582/937 [=================>............] - ETA: 2:55 - loss: 3.3379e-06 - accuracy: 1.0000For batch 582, loss is  0.0000.
583/937 [=================>............] - ETA: 2:54 - loss: 3.3351e-06 - accuracy: 1.0000For batch 583, loss is  0.0000.
584/937 [=================>............] - ETA: 2:54 - loss: 3.3311e-06 - accuracy: 1.0000For batch 584, loss is  0.0000.
585/937 [=================>............] - ETA: 2:53 - loss: 3.3305e-06 - accuracy: 1.0000For batch 585, loss is  0.0000.
586/937 [=================>............] - ETA: 2:53 - loss: 3.3342e-06 - accuracy: 1.0000For batch 586, loss is  0.0000.
587/937 [=================>............] - ETA: 2:52 - loss: 3.3306e-06 - accuracy: 1.0000For batch 587, loss is  0.0000.
588/937 [=================>............] - ETA: 2:52 - loss: 3.3304e-06 - accuracy: 1.0000For batch 588, loss is  0.0000.
589/937 [=================>............] - ETA: 2:51 - loss: 3.3283e-06 - accuracy: 1.0000For batch 589, loss is  0.0000.
590/937 [=================>............] - ETA: 2:51 - loss: 3.3256e-06 - accuracy: 1.0000For batch 590, loss is  0.0000.
591/937 [=================>............] - ETA: 2:50 - loss: 3.3259e-06 - accuracy: 1.0000For batch 591, loss is  0.0000.
592/937 [=================>............] - ETA: 2:50 - loss: 3.3243e-06 - accuracy: 1.0000For batch 592, loss is  0.0000.
593/937 [=================>............] - ETA: 2:49 - loss: 3.3272e-06 - accuracy: 1.0000For batch 593, loss is  0.0000.
594/937 [==================>...........] - ETA: 2:49 - loss: 3.3245e-06 - accuracy: 1.0000For batch 594, loss is  0.0000.
595/937 [==================>...........] - ETA: 2:48 - loss: 3.3224e-06 - accuracy: 1.0000For batch 595, loss is  0.0000.
596/937 [==================>...........] - ETA: 2:48 - loss: 3.3225e-06 - accuracy: 1.0000For batch 596, loss is  0.0000.
597/937 [==================>...........] - ETA: 2:47 - loss: 3.3198e-06 - accuracy: 1.0000For batch 597, loss is  0.0000.
598/937 [==================>...........] - ETA: 2:47 - loss: 3.3238e-06 - accuracy: 1.0000For batch 598, loss is  0.0000.
599/937 [==================>...........] - ETA: 2:46 - loss: 3.3227e-06 - accuracy: 1.0000For batch 599, loss is  0.0000.
600/937 [==================>...........] - ETA: 2:46 - loss: 3.3215e-06 - accuracy: 1.0000For batch 600, loss is  0.0000.
601/937 [==================>...........] - ETA: 2:45 - loss: 3.3394e-06 - accuracy: 1.0000For batch 601, loss is  0.0000.
602/937 [==================>...........] - ETA: 2:45 - loss: 3.3413e-06 - accuracy: 1.0000For batch 602, loss is  0.0000.
603/937 [==================>...........] - ETA: 2:44 - loss: 3.3398e-06 - accuracy: 1.0000For batch 603, loss is  0.0000.
604/937 [==================>...........] - ETA: 2:44 - loss: 3.3372e-06 - accuracy: 1.0000For batch 604, loss is  0.0000.
605/937 [==================>...........] - ETA: 2:43 - loss: 3.3462e-06 - accuracy: 1.0000For batch 605, loss is  0.0000.
606/937 [==================>...........] - ETA: 2:43 - loss: 3.3446e-06 - accuracy: 1.0000For batch 606, loss is  0.0000.
607/937 [==================>...........] - ETA: 2:42 - loss: 3.3420e-06 - accuracy: 1.0000For batch 607, loss is  0.0000.
